Date,User,Message
2020-09-11 07:26:17,"지윤","...."
2020-09-11 07:26:38,"지윤","제가 레퍼런스는 많이 없어도 뭘 피해야하는지는 배웠네요"
2020-09-11 07:27:01,"지윤","꼬추는 정말 까기 전엔 알 수 없는걸까 ㅜ"
2020-09-11 07:27:11,"지윤","헬창분이 매우 흡족하셨나보군요"
2020-09-11 07:27:14,"지윤","큼큼 기쁩니다"
2020-09-11 07:34:59,"이세상힙스터🎈","어디였었지 발리였나"
2020-09-11 07:35:08,"지윤","나 발리 눌렀는데"
2020-09-11 07:35:10,"이세상힙스터🎈","그거 다틀려버렷어"
2020-09-11 07:35:13,"지윤","틀렸어"
2020-09-11 07:35:17,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 07:35:21,"지윤","언니라면 발리라고 생각했는데"
2020-09-11 07:41:52,"고라니상🦌","나도"
2020-09-11 07:41:52,"고라니상🦌","푸켓은 너무 세속적여서"
2020-09-11 07:41:58,"고라니상🦌","언니 취향에 안 맞을 수도 있오"
2020-09-11 07:42:16,"지윤","이코 프렌들리"
2020-09-11 07:42:17,"지윤","ㅋㅋㅋㅋ"
2020-09-11 07:59:13,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 07:59:22,"이세상힙스터🎈","푸켓"
2020-09-11 07:59:30,"이세상힙스터🎈","태국이라서 그냥 찍엇는데"
2020-09-11 07:59:33,"이세상힙스터🎈","세속적이구나"
2020-09-11 07:59:34,"이세상힙스터🎈",",,"
2020-09-11 07:59:51,"이세상힙스터🎈","난 유진이가 접때 말한 난? 인가 거기 가보고싶어..."
2020-09-11 08:30:41,"고라니상🦌","📞언니!! 한국 언제 와???
☎어.. 응 가야지..너무 좋아서 조금 더 있다가 가려고
 
📞온니 이번에는 와??
☎️아.. 나 사실 여기서 만난 애들이랑 뭐 하는게 있어서 그것만 끝나고 가려고..
 
📞언니 언제까지 있다 올거야???
☎️가야지... 이번에 여기서 만난 애들이랑 하는 일 끝나서 같이 여행 가거든.. 그거 끝나고 가야지"
2020-09-11 08:30:51,"고라니상🦌","난 벌써 보여"
2020-09-11 08:31:36,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 08:32:56,"이세상힙스터🎈","몸에"
2020-09-11 08:33:00,"이세상힙스터🎈","코끼리문신있으면"
2020-09-11 08:33:02,"이세상힙스터🎈","기절할듯"
2020-09-11 08:33:40,"고라니상🦌","목 뒤에 물고기"
2020-09-11 08:33:42,"이세상힙스터🎈","👩: 언니 타투햇어..?
🧑: 아 이번에 작업한거ㅋㅋㅋ"
2020-09-11 08:33:43,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 08:33:51,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 08:34:14,"이세상힙스터🎈","take me to the thailand plz 🙏"
2020-09-11 08:44:37,"지윤","ㅁㅊ 보인다 ㅋㅋㅋㅋㅋ 보여..."
2020-09-11 08:57:34,"이세상힙스터🎈","애들아"
2020-09-11 08:57:41,"이세상힙스터🎈","헤라블랙쿠션"
2020-09-11 08:57:46,"이세상힙스터🎈","21호도 밝아???"
2020-09-11 08:58:13,"지윤","샵검색: #헤라 블랙쿠션"
2020-09-11 08:58:17,"이세상힙스터🎈","아 나이제 피부톤 21호 너무밝을것같은데,,"
2020-09-11 08:58:20,"지윤","좀 밝아보리지 않아?"
2020-09-11 08:58:23,"이세상힙스터🎈","그러게"
2020-09-11 08:58:27,"이세상힙스터🎈","...,."
2020-09-11 08:58:44,"이세상힙스터🎈","유진이엿나 다희엿나"
2020-09-11 08:58:50,"이세상힙스터🎈","추천해줫던것같은데...."
2020-09-11 09:02:03,"고라니상🦌","나도 저거써"
2020-09-11 09:02:12,"고라니상🦌","나는 25쓰는데"
2020-09-11 09:02:17,"고라니상🦌","너무 밝아서"
2020-09-11 09:02:40,"고라니상🦌","어두운 파운데이션 막 섞어서 쓰니까"
2020-09-11 09:02:44,"고라니상🦌","좀 ㄱㅊㄱㅊ"
2020-09-11 09:02:52,"고라니상🦌","쿠션 자체는 조와"
2020-09-11 09:02:59,"고라니상🦌","유진이가 21쓴다고 했는데"
2020-09-11 09:03:12,"고라니상🦌","올해 아무대도 안 가서"
2020-09-11 09:03:24,"고라니상🦌","피부 좀 밝아지지 않았오"
2020-09-11 09:03:26,"고라니상🦌","??"
2020-09-11 09:03:32,"이세상힙스터🎈","팔이"
2020-09-11 09:03:35,"이세상힙스터🎈","돌아오지를않아..."
2020-09-11 09:03:37,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 09:03:45,"이세상힙스터🎈","얼굴은좀 돌아왔는데"
2020-09-11 09:04:08,"이세상힙스터🎈","흐흑.."
2020-09-11 09:10:50,"고라니상🦌","나는 피부가 25호 이상이 된 이후로부턴"
2020-09-11 09:11:06,"고라니상🦌","더 타고 덜 타고가 별로 의미가 없어졌어"
2020-09-11 09:11:17,"고라니상🦌","돌아와도 어차피 25호 이상이고"
2020-09-11 09:11:28,"고라니상🦌","안 돌아와도 어차피 맞는 호수 없음.."
2020-09-11 09:12:12,"이세상힙스터🎈","한국너무"
2020-09-11 09:12:20,"이세상힙스터🎈","호수가 한정되어있는것가태.."
2020-09-11 09:16:14,"고라니상🦌","해외 제품도"
2020-09-11 09:16:29,"고라니상🦌","우리나라는 일정 호수 이상 안들어오니까"
2020-09-11 12:13:50,"고잉섹시호🐏","300개가 넘엇읍니다"
2020-09-11 12:13:59,"고잉섹시호🐏","요약해 줄 저만의 에인절 구람"
2020-09-11 12:32:42,"지윤","1. 헬창남과 섹스한 쏭의, 그동안 만나왔던 례술남들을 돌아봄
2. 다희 테슬라가 오르고 있다는 소식 (애플은 아직 떨어지는 중)
3. 언니의 새로운 쿠션 파데 찾기 "
2020-09-11 12:32:58,"지윤","@고잉섹시호🐏  "
2020-09-11 12:33:22,"고잉섹시호🐏","깔끔함 정리 감ㅁ사합니다"
2020-09-11 12:33:28,"고잉섹시호🐏","저만의 에인절"
2020-09-11 12:33:34,"고잉섹시호🐏","헬창 누구??"
2020-09-11 12:33:49,"고잉섹시호🐏","좋아서 례술남둘을 돌아보게 된더는겨?"
2020-09-11 12:33:59,"고잉섹시호🐏","례술먄들 섹스는 좋아하는데 작고 못해"
2020-09-11 12:34:08,"고잉섹시호🐏","움 걍 한남이잔아?"
2020-09-11 12:34:15,"고잉섹시호🐏","하지만 예술 한녀 포함이랍니다 호호"
2020-09-11 12:35:20,"지윤","그동안 별로였던 례-술남들.."
2020-09-11 12:35:37,"지윤","새벽에 다희님께서 작은 양남들에 대한 말씀도 해주셨죠"
2020-09-11 12:36:09,"지윤","괜히 꼬춘꼬춘하는게 아니에요"
2020-09-11 12:36:20,"고잉섹시호🐏","작은 양남이라니"
2020-09-11 12:36:26,"고잉섹시호🐏","한녀가 양남 찾는 이유가 뭐겠어요"
2020-09-11 12:36:33,"고잉섹시호🐏","작은 양남이야말ㄹ로 그냥 죽어야된다"
2020-09-11 13:54:51,"지윤","괘씸죄"
2020-09-11 13:55:47,"지윤","어째 내가 본 양남들은 하나같이 한냄좆보다 작았는가.."
2020-09-11 13:56:15,"지윤","현지에서 안먹고 버리는 애들을 내가 덥썩 주워버린걸까요 ... 😂"
2020-09-11 15:46:52,"고잉섹시호🐏","•••"
2020-09-11 17:25:41,"이세상힙스터🎈","옴맴 역시 정리왕,,,,"
2020-09-11 17:25:54,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 17:26:05,"이세상힙스터🎈","그 오마카세남••••••!"
2020-09-11 17:26:48,"고라니상🦌","체한다 그러다.."
2020-09-11 17:27:08,"이세상힙스터🎈",",,,.,,..."
2020-09-11 17:29:31,"이세상힙스터🎈","그렇습니다,,,, 례술맨 극복 프로젝트 두디어 성공한 것 같아... 다희의 빅픽쳐가ㅜ맞았어"
2020-09-11 17:41:02,"지윤","하지만 항시 저심해야해 ... 성인이 되고 나서 틀어 놓아도 어릴적 유구한 취향은 남아있다구"
2020-09-11 17:41:09,"지윤","늘 머리에 힘을 .... 시발 ㅠ"
2020-09-11 17:41:19,"지윤","석사이상 남성.."
2020-09-11 17:41:46,"이세상힙스터🎈","ㄹㅇ머리에 힘 너무줘야돼..."
2020-09-11 17:41:57,"이세상힙스터🎈","으흑흑"
2020-09-11 17:42:25,"고라니상🦌","취향은 그냥 장르처럼 남겨둬"
2020-09-11 17:42:42,"고라니상🦌","어차피 내가 원하는 연애는"
2020-09-11 17:42:49,"지윤","또 콘텐츠에서는"
2020-09-11 17:42:49,"고라니상🦌","로판에서만 존재하"
2020-09-11 17:42:54,"지윤","무슨 북부 대공 야만인같은"
2020-09-11 17:42:59,"지윤","그런걸 좋아해"
2020-09-11 17:43:03,"지윤","ㅎ.."
2020-09-11 17:43:18,"지윤","왕겜 칼드로고 좋아질때 알아봤어야했다"
2020-09-11 17:43:23,"지윤","이모티콘"
2020-09-11 17:43:24,"고라니상🦌","취향은 장로, 소비하되 원하지 말지어다"
2020-09-11 17:43:28,"고라니상🦌","장르"
2020-09-11 17:44:11,"이세상힙스터🎈","명언 나와부러 또"
2020-09-11 17:44:26,"이세상힙스터🎈","진짜"
2020-09-11 17:44:31,"이세상힙스터🎈","가슴에새기겟습니다"
2020-09-11 17:55:39,"고라니상🦌","내일은 우리집에서 보는게"
2020-09-11 17:55:42,"고라니상🦌","낫겠지...?"
2020-09-11 17:56:00,"고라니상🦌","파스타 해줄까 카레 해줄까"
2020-09-11 17:56:09,"고라니상🦌","할 줄 아는 요리가 두개 뿐이라"
2020-09-11 17:56:23,"이세상힙스터🎈","오 그래욤..!"
2020-09-11 17:56:38,"이세상힙스터🎈","근데 이게 너무 완벽한거야........"
2020-09-11 17:56:59,"이세상힙스터🎈","열개 어중간하게 하기 < 할줄아는 요리가 완벽하기"
2020-09-11 17:57:13,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 17:57:19,"고라니상🦌","님들 주접이 완벽한데요.."
2020-09-11 17:57:29,"이세상힙스터🎈","이거는
팩트야..."
2020-09-11 17:57:33,"이세상힙스터🎈","저는 갑자기"
2020-09-11 17:57:38,"이세상힙스터🎈","카레가..,.,...,.."
2020-09-11 17:57:41,"이세상힙스터🎈","너모먹고싶내요"
2020-09-11 17:59:32,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 17:59:40,"고라니상🦌","카레 한 솥 끓이겠습니다"
2020-09-11 17:59:48,"고라니상🦌","아 근데 카레가 좀 애매한게"
2020-09-11 17:59:54,"고라니상🦌","뭐랑 같이 먹는게 좀"
2020-09-11 17:59:57,"고라니상🦌","이상하달까"
2020-09-11 18:00:03,"고라니상🦌","밥이랑 먹기는 좀 과하고"
2020-09-11 18:00:12,"고라니상🦌","빵은ㄴ 내 안의 유교가 허락 안하고"
2020-09-11 18:34:31,"이세상힙스터🎈","사진"
2020-09-11 18:34:50,"이세상힙스터🎈","후라이팬 있습니까••?"
2020-09-11 19:02:00,"이세상힙스터🎈","사진"
2020-09-11 19:02:02,"이세상힙스터🎈","간해독주사"
2020-09-11 19:02:19,"이세상힙스터🎈","혹시 헤파멜즈인가"
2020-09-11 19:02:37,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 19:02:42,"고라니상🦌","내가 놔주고"
2020-09-11 19:02:44,"고라니상🦌","돈 받고 싶다"
2020-09-11 19:03:04,"이세상힙스터🎈","비콤이랑 티아민 믹스한거"
2020-09-11 19:03:10,"이세상힙스터🎈","하이드레이션 시워야어언하게"
2020-09-11 19:03:13,"이세상힙스터🎈","해주면 딱인데"
2020-09-11 19:03:23,"이세상힙스터🎈","존나 뭐길래 5만원이나받음"
2020-09-11 19:03:24,"고라니상🦌","효도주사는 뭘까"
2020-09-11 19:03:28,"이세상힙스터🎈","그러게 진짜"
2020-09-11 19:03:30,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㄴㄴ"
2020-09-11 19:03:40,"이세상힙스터🎈","물어보면 의심할까봐"
2020-09-11 19:03:46,"이세상힙스터🎈","안물어봐야지,,,"
2020-09-11 19:04:32,"고라니상🦌","내가 술 많이 먹는 사람이면"
2020-09-11 19:04:45,"고라니상🦌","샐프로 수액 맞을 거 같아"
2020-09-11 19:04:57,"지윤","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 19:05:05,"지윤","난...난하고 먹어야하는"
2020-09-11 19:10:38,"고라니상🦌","마켓컬리에 파넼ㅋ"
2020-09-11 19:25:55,"이세상힙스터🎈","와 나"
2020-09-11 19:26:02,"이세상힙스터🎈","저번에 필러맞은곳"
2020-09-11 19:26:23,"이세상힙스터🎈","이번에 이벤트 한다길래"
2020-09-11 19:26:55,"이세상힙스터🎈","금액남은거 필링한번 하려고 갓는데"
2020-09-11 19:27:36,"이세상힙스터🎈","존나 풀패키지같은걸 추천해주길래 좀 고민돼서 생각해보고 다음에 하겟다고 오늘은 그냥 이벤트 필링만 한다니까"
2020-09-11 19:28:55,"이세상힙스터🎈","다음에 패키지 진행할거면 필링은 오늘하면 안된다고"
2020-09-11 19:29:08,"이세상힙스터🎈","존나 저돌적인 마케팅해서 존나 손사래치고 나옴.,,"
2020-09-11 19:30:11,"고라니상🦌","?????"
2020-09-11 19:30:15,"고라니상🦌","먼말이야 그게"
2020-09-11 19:31:06,"이세상힙스터🎈","뭐 패키지 안에 필링이 포함되어잇는데"
2020-09-11 19:31:10,"이세상힙스터🎈","필링주기가 2주라서"
2020-09-11 19:31:18,"이세상힙스터🎈","오늘 하면 다음주에 필링을 못한다고"
2020-09-11 19:35:20,"고라니상🦌","별..."
2020-09-11 19:35:29,"고라니상🦌","풀패키지 한다고도 안 했는데.."
2020-09-11 19:36:43,"이세상힙스터🎈","그니까 존나"
2020-09-11 19:36:45,"이세상힙스터🎈","ㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-11 20:02:15,"고라니상🦌","에휴 가만히 있으면 알아서 호갱되는데.."
2020-09-11 20:02:24,"고라니상🦌","굳이.. 첨언해서"
2020-09-11 20:02:29,"고라니상🦌","고객을 잃넼ㅋ"
2020-09-11 20:08:25,"이세상힙스터🎈","아 나"
2020-09-11 20:08:29,"이세상힙스터🎈","금액권 남앗는데"
2020-09-11 20:08:30,"이세상힙스터🎈","ㅅㅂ"
2020-09-11 20:08:57,"이세상힙스터🎈","나중에 필러나 맞으러가야지"
2020-09-11 20:16:28,"고라니상🦌","내일 올 때"
2020-09-11 20:16:37,"고라니상🦌","맛있는 디저트만 좀"
2020-09-11 20:16:40,"고라니상🦌","사오셈.."
2020-09-11 20:16:51,"고라니상🦌","https://twitter.com/ongsoolkoon/status/1304308518820802561?s=21"
2020-09-11 20:27:13,"이세상힙스터🎈","오케이"
2020-09-11 20:27:28,"이세상힙스터🎈","와"
2020-09-11 20:27:34,"이세상힙스터🎈","비주얼뭐야.."
2020-09-11 20:31:20,"고라니상🦌","보자마자 내가 요즘 찾고 있던 디저트임을 깨달았지"
2020-09-11 20:41:14,"이세상힙스터🎈","웁니다 저는"
2020-09-11 22:22:37,"고잉섹시호🐏","그 뭐냐"
2020-09-11 22:22:42,"고잉섹시호🐏","나도 91011 오프 신청함"
2020-09-11 22:24:36,"고라니상🦌","쿨"
2020-09-11 22:24:46,"이세상힙스터🎈","뭔지모르겟지만"
2020-09-11 22:24:53,"이세상힙스터🎈","저도신청하겟습니다"
2020-09-11 22:25:15,"이세상힙스터🎈","10월듀티"
2020-09-11 22:25:16,"이세상힙스터🎈","맞지"
2020-09-11 22:25:17,"고라니상🦌","다들 계획은 없지만"
2020-09-11 22:25:18,"고라니상🦌","내"
2020-09-11 22:25:19,"고라니상🦌","네"
2020-09-11 22:25:31,"고라니상🦌","쉬면 어떩든 만나겟ㅈ"
2020-09-11 22:25:56,"이세상힙스터🎈","이모티콘"
2020-09-11 22:28:14,"고잉섹시호🐏","ㅇㅇㅇㅇ"
2020-09-11 22:34:16,"이세상힙스터🎈","사진"
2020-09-11 22:34:24,"이세상힙스터🎈","조심수럽게 추천해봅니다••^^"
2020-09-11 22:55:06,"지윤","https://music.apple.com/kr/album/burning/176672190?i=176672276&l=en"
2020-09-11 22:55:07,"지윤","노래 내려놓는 시간인가요?ㅎㅎ"
2020-09-11 23:08:59,"이세상힙스터🎈","후후좋네여"
2020-09-11 23:09:00,"이세상힙스터🎈","요"
2020-09-11 23:52:00,"고라니상🦌","저는"
2020-09-11 23:52:06,"고라니상🦌","내일 장국영 생일이니까"
2020-09-11 23:52:41,"고라니상🦌","https://music.apple.com/kr/album/a-thousand-dreams-of-you/160063658?i=160063661"
2020-09-11 23:53:01,"고라니상🦌","A thousand dreams of you"
2020-09-11 23:53:04,"고라니상🦌","추천 합니다"
2020-09-12 00:01:51,"고라니상🦌","사진"
2020-09-12 00:02:07,"고라니상🦌","내일 이거 할래?"
2020-09-12 00:06:43,"고잉섹시호🐏","와 시발"
2020-09-12 00:06:45,"고잉섹시호🐏","나 그거 하려면"
2020-09-12 00:06:48,"고잉섹시호🐏","사람 더있어야돼"
2020-09-12 00:07:09,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:07:11,"지윤","...? 다희 진심이야?"
2020-09-12 00:07:16,"지윤","ㅋㅋㅋㅋㅋ"
2020-09-12 00:07:22,"지윤","임유진 자선파티"
2020-09-12 00:07:23,"지윤","될듯"
2020-09-12 00:07:27,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:07:34,"고라니상🦌","왜 재밌을 거 같지 않니"
2020-09-12 00:07:35,"지윤","거기에 저는 빈자로 참석하면 되는거죠?"
2020-09-12 00:07:42,"고라니상🦌","담에 독서모임때 해도"
2020-09-12 00:07:46,"고라니상🦌","재밌을 거 같고.."
2020-09-12 00:07:58,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:08:11,"고라니상🦌","임유진 자선파티 하고싶어고"
2020-09-12 00:08:15,"이세상힙스터🎈","아니 존나"
2020-09-12 00:08:17,"고라니상🦌","사이즈가 맞는 자만"
2020-09-12 00:08:20,"지윤","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:08:20,"이세상힙스터🎈","스타일 너무 천차만별이라서"
2020-09-12 00:08:21,"고라니상🦌","입을 수 있음"
2020-09-12 00:08:22,"지윤","ㅅㅂ"
2020-09-12 00:08:27,"지윤","신데렐라냐고"
2020-09-12 00:08:28,"이세상힙스터🎈","누구껀지안써놔도"
2020-09-12 00:08:28,"지윤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:08:32,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:08:33,"지윤","ㅇㅇ...."
2020-09-12 00:08:37,"이세상힙스터🎈","알듯"
2020-09-12 00:08:44,"지윤","분명 옷인데"
2020-09-12 00:08:54,"지윤","위에 마카로 이름 써 둔 것 같을들"
2020-09-12 00:08:55,"지윤","ㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:09:00,"지윤","보인다 보여 이름이 보여!"
2020-09-12 00:09:12,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:09:20,"고라니상🦌","힝이네요"
2020-09-12 00:09:31,"고라니상🦌","안 입지만 버리기 아까운"
2020-09-12 00:09:36,"고라니상🦌","그런 옷 많은데"
2020-09-12 00:09:48,"지윤","나는 정말 버려야만 하는 옷들만 있어"
2020-09-12 00:09:58,"고라니상🦌","그럼 좀 버려"
2020-09-12 00:10:00,"지윤","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:10:09,"고잉섹시호🐏","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:10:10,"지윤","환경오염 방지 정도로"
2020-09-12 00:10:10,"고잉섹시호🐏","시발"
2020-09-12 00:10:11,"고잉섹시호🐏","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:10:17,"지윤","나의 존엄을 지키는걸로 하자"
2020-09-12 00:10:23,"지윤","자선파티 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:10:43,"지윤","유진이 옷장에는 사놓고 입어본적 없는 옷이 있다는게 사실인가요"
2020-09-12 00:10:50,"지윤","이모티콘"
2020-09-12 00:10:53,"고잉섹시호🐏","예.."
2020-09-12 00:10:56,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:10:57,"고잉섹시호🐏","한 번만 입은 옷들도"
2020-09-12 00:10:58,"고잉섹시호🐏","•••"
2020-09-12 00:11:12,"지윤","•••"
2020-09-12 00:11:12,"이세상힙스터🎈","오모나.."
2020-09-12 00:11:13,"이세상힙스터🎈","아이거"
2020-09-12 00:11:15,"이세상힙스터🎈","독모때 해도"
2020-09-12 00:11:17,"이세상힙스터🎈","재밋겟다"
2020-09-12 00:11:41,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:11:48,"고잉섹시호🐏","독모"
2020-09-12 00:11:51,"고잉섹시호🐏","하지도 못하는데"
2020-09-12 00:11:53,"지윤","ㅇㅇㅇ 독모때 해도 웃길듯"
2020-09-12 00:11:54,"고라니상🦌","..."
2020-09-12 00:11:55,"고잉섹시호🐏","아이디어만 잔뜩"
2020-09-12 00:11:59,"고잉섹시호🐏","시발!"
2020-09-12 00:12:00,"지윤","책 바자회는 하기로했으니까"
2020-09-12 00:12:02,"지윤","시발!"
2020-09-12 00:12:07,"고라니상🦌","토미네 지금 16일에"
2020-09-12 00:12:09,"지윤","눈물...주륵주륵"
2020-09-12 00:12:12,"고잉섹시호🐏","책 바자회 존나..성경 가능?"
2020-09-12 00:12:13,"고라니상🦌","풀릴거 같다고"
2020-09-12 00:12:15,"고라니상🦌","소문 돈대"
2020-09-12 00:12:16,"고라니상🦌","그러면"
2020-09-12 00:12:17,"고잉섹시호🐏","오!!!!"
2020-09-12 00:12:19,"고라니상🦌","우리도 곧"
2020-09-12 00:12:20,"지윤","오"
2020-09-12 00:12:23,"고라니상🦌","풀리지 않을까"
2020-09-12 00:12:26,"지윤","미군이 한국 정부 소식"
2020-09-12 00:12:31,"지윤","우리보다 더 빠르게 얻으니까"
2020-09-12 00:12:36,"지윤","신빙성있네요"
2020-09-12 00:12:37,"고잉섹시호🐏","토미 존나 사이버 친구된 기분인데"
2020-09-12 00:12:38,"고라니상🦌","ㅇㅇ..."
2020-09-12 00:12:40,"고잉섹시호🐏","류다희는 사이버"
2020-09-12 00:12:41,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:12:42,"고잉섹시호🐏","남친괸"
2020-09-12 00:12:44,"고라니상🦌","나도야"
2020-09-12 00:12:45,"고잉섹시호🐏","기분이겟지"
2020-09-12 00:12:46,"고잉섹시호🐏","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:12:47,"지윤","투디 남친"
2020-09-12 00:12:49,"지윤","ㅋㅋㅋㅋㅋ"
2020-09-12 00:12:49,"고라니상🦌","사이버 남친.."
2020-09-12 00:12:52,"고라니상🦌","못본지"
2020-09-12 00:12:59,"고라니상🦌","거진 한달 되어간다"
2020-09-12 00:13:07,"지윤","2020 코시사"
2020-09-12 00:13:09,"지윤","쉽지않네요"
2020-09-12 00:13:19,"고라니상🦌","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:13:35,"고라니상🦌","미린이는 자주 가는 거 같던데"
2020-09-12 00:13:41,"지윤","그래?"
2020-09-12 00:13:42,"지윤","ㅋㅋㅋㅋ"
2020-09-12 00:13:46,"고라니상🦌","저번에 브라우니 구워갔다고"
2020-09-12 00:13:50,"지윤","아 시밬ㅋ"
2020-09-12 00:13:51,"고라니상🦌","토미가 자기 쿠키 줬다고"
2020-09-12 00:13:54,"지윤","ㅋㅋㅋㅋ 그놈의 브라우니"
2020-09-12 00:13:56,"고라니상🦌","그러던데"
2020-09-12 00:13:57,"지윤","김미린 ㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:14:09,"지윤","미린이 남자면 브라우니를 먹어야지"
2020-09-12 00:14:19,"지윤","외국엔 브라우니 뭔가 은어로 쓰일것 같다"
2020-09-12 00:14:24,"지윤","대마 브라우니"
2020-09-12 00:14:26,"지윤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:14:27,"지윤","뭐 그런"
2020-09-12 00:15:00,"고라니상🦌","ㅋㅋㅋㅋ저번애ㅜ토미랑 영통하는데"
2020-09-12 00:15:18,"고라니상🦌","토미가 카를로스랑 영통하는"
2020-09-12 00:15:21,"고라니상🦌","미린이 보여줘서"
2020-09-12 00:15:25,"고라니상🦌","둘이 전화함.."
2020-09-12 00:15:28,"지윤","ㅇㅅㅇ?"
2020-09-12 00:15:30,"이세상힙스터🎈","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:15:32,"지윤","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:15:34,"지윤","ㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:16:18,"고잉섹시호🐏","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-12 00:16:19,"고잉섹시호🐏","존나"
2020-09-12 00:16:21,"고잉섹시호🐏","진짜"
2020-09-12 00:16:27,"고잉섹시호🐏","ㅇㅅㅇ? <이거임"
2020-09-12 00:17:22,"고라니상🦌","영통도 자주 하나봐"
2020-09-12 00:17:25,"고라니상🦌","우리는"
2020-09-12 00:17:27,"고라니상🦌","그것도"
